
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Exchanged species: Concentrations in mol/L     
    - Component in dry nodes in mol/L medium
 
VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_ca+2     ,t_mg+2     ,t_na+      ,t_k+       ,t_hco3-    ,t_so4-2    ,t_cl-      ,X_na+      ,X_k+       ,X_ca+2     ,X_mg+2     ,X_h+       ,
ZONE T= "0.000000E+00 yr"  F=POINT
     42.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7012  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
     46.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7012  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
     50.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7012  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
     54.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7012  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
     58.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7012  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
     62.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7012  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
     66.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7012  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
ZONE T= "0.100000E+06 yr"  F=POINT
      3.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9966  6.7619  0.6432E-02  0.1044E-01  0.8104E-01  0.2007E-02  0.2500E-01  0.2390E-03  0.9100E-01  0.4933E-01  0.6224E-02  0.1037E-01  0.1785E-01  0.3277E-01
      6.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7309  0.6904E-02  0.1177E-01  0.8829E-01  0.2153E-02  0.2661E-01  0.2636E-03  0.1004E+00  0.5051E-01  0.6279E-02  0.9718E-02  0.1758E-01  0.3337E-01
     10.000      0.000     0.000  0.1015E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7270  0.6974E-02  0.1196E-01  0.8921E-01  0.2172E-02  0.2680E-01  0.2669E-03  0.1017E+00  0.5063E-01  0.6283E-02  0.9645E-02  0.1756E-01  0.3344E-01
     14.000      0.000     0.000  0.1014E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1197E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     18.000      0.000     0.000  0.1014E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
     22.000      0.000     0.000  0.1013E+01  0.0000E+00  0.1000E+01   4.000  0.9962  6.7267  0.6980E-02  0.1198E-01  0.8928E-01  0.2173E-02  0.2681E-01  0.2672E-03  0.1018E+00  0.5064E-01  0.6284E-02  0.9639E-02  0.1756E-01  0.3345E-01
